time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],air_temperature[unit="degree Celsius"]
1970-09-20T00:00:00Z,-34.4632,139.0584,15.233674049377441
1970-09-21T00:00:00Z,-34.4632,139.0584,12.13818073272705
1970-09-22T00:00:00Z,-34.4632,139.0584,12.621196746826172
1970-09-23T00:00:00Z,-34.4632,139.0584,13.903928756713867
1970-09-24T00:00:00Z,-34.4632,139.0584,13.786537170410156
1970-09-25T00:00:00Z,-34.4632,139.0584,13.665971755981445
1970-09-26T00:00:00Z,-34.4632,139.0584,9.525437355041504
1970-09-27T00:00:00Z,-34.4632,139.0584,12.936890602111816
1970-09-28T00:00:00Z,-34.4632,139.0584,13.992934226989746
1970-09-29T00:00:00Z,-34.4632,139.0584,15.181198120117188
1970-09-30T00:00:00Z,-34.4632,139.0584,17.060731887817383
1970-10-01T00:00:00Z,-34.4632,139.0584,25.98200035095215
1970-10-02T00:00:00Z,-34.4632,139.0584,20.216949462890625
1970-10-03T00:00:00Z,-34.4632,139.0584,22.316577911376953
1970-10-04T00:00:00Z,-34.4632,139.0584,31.025514602661133
1970-10-05T00:00:00Z,-34.4632,139.0584,20.366147994995117
1970-10-06T00:00:00Z,-34.4632,139.0584,25.614952087402344
1970-10-07T00:00:00Z,-34.4632,139.0584,25.42266845703125
1970-10-08T00:00:00Z,-34.4632,139.0584,14.659382820129395
1970-10-09T00:00:00Z,-34.4632,139.0584,17.559791564941406
1970-10-10T00:00:00Z,-34.4632,139.0584,21.46796226501465
1970-10-11T00:00:00Z,-34.4632,139.0584,20.073413848876953
1970-10-12T00:00:00Z,-34.4632,139.0584,16.489316940307617
1970-10-13T00:00:00Z,-34.4632,139.0584,14.983025550842285
1970-10-14T00:00:00Z,-34.4632,139.0584,15.028497695922852
1970-10-15T00:00:00Z,-34.4632,139.0584,20.45237922668457
1970-10-16T00:00:00Z,-34.4632,139.0584,24.81602668762207
1970-10-17T00:00:00Z,-34.4632,139.0584,16.29264259338379
1970-10-18T00:00:00Z,-34.4632,139.0584,23.396595001220703
1970-10-19T00:00:00Z,-34.4632,139.0584,14.943562507629395
1970-10-20T00:00:00Z,-34.4632,139.0584,16.60823631286621
1970-10-21T00:00:00Z,-34.4632,139.0584,18.466623306274414
1970-10-22T00:00:00Z,-34.4632,139.0584,17.933368682861328
1970-10-23T00:00:00Z,-34.4632,139.0584,22.765308380126953
1970-10-24T00:00:00Z,-34.4632,139.0584,17.26276969909668
1970-10-25T00:00:00Z,-34.4632,139.0584,19.948095321655273
1970-10-26T00:00:00Z,-34.4632,139.0584,25.904315948486328
1970-10-27T00:00:00Z,-34.4632,139.0584,28.78312110900879
1970-10-28T00:00:00Z,-34.4632,139.0584,15.515294075012207
1970-10-29T00:00:00Z,-34.4632,139.0584,15.464982986450195
1970-10-30T00:00:00Z,-34.4632,139.0584,16.751676559448242
1970-10-31T00:00:00Z,-34.4632,139.0584,19.547292709350586
1970-11-01T00:00:00Z,-34.4632,139.0584,21.293655395507812
1970-11-02T00:00:00Z,-34.4632,139.0584,22.414018630981445
1970-11-03T00:00:00Z,-34.4632,139.0584,24.285512924194336
1970-11-04T00:00:00Z,-34.4632,139.0584,29.853166580200195
1970-11-05T00:00:00Z,-34.4632,139.0584,18.414457321166992
1970-11-06T00:00:00Z,-34.4632,139.0584,20.60108757019043
1970-11-07T00:00:00Z,-34.4632,139.0584,24.002370834350586
1970-11-08T00:00:00Z,-34.4632,139.0584,28.0457820892334
1970-11-09T00:00:00Z,-34.4632,139.0584,28.543174743652344
1970-11-10T00:00:00Z,-34.4632,139.0584,19.67344856262207
1970-11-11T00:00:00Z,-34.4632,139.0584,17.317232131958008
1970-11-12T00:00:00Z,-34.4632,139.0584,24.649293899536133
1970-11-13T00:00:00Z,-34.4632,139.0584,22.55095863342285
1970-11-14T00:00:00Z,-34.4632,139.0584,13.64976692199707
1970-11-15T00:00:00Z,-34.4632,139.0584,14.027703285217285
1970-11-16T00:00:00Z,-34.4632,139.0584,15.965837478637695
1970-11-17T00:00:00Z,-34.4632,139.0584,19.45054817199707
1970-11-18T00:00:00Z,-34.4632,139.0584,20.118915557861328
1970-11-19T00:00:00Z,-34.4632,139.0584,23.16960334777832
1970-11-20T00:00:00Z,-34.4632,139.0584,27.653642654418945
1970-11-21T00:00:00Z,-34.4632,139.0584,27.94849395751953
1970-11-22T00:00:00Z,-34.4632,139.0584,29.455703735351562
1970-11-23T00:00:00Z,-34.4632,139.0584,29.373363494873047
1970-11-24T00:00:00Z,-34.4632,139.0584,29.325021743774414
1970-11-25T00:00:00Z,-34.4632,139.0584,19.010461807250977
1970-11-26T00:00:00Z,-34.4632,139.0584,25.51106834411621
1970-11-27T00:00:00Z,-34.4632,139.0584,31.75017738342285
1970-11-28T00:00:00Z,-34.4632,139.0584,24.283411026000977
1970-11-29T00:00:00Z,-34.4632,139.0584,28.447065353393555
1970-11-30T00:00:00Z,-34.4632,139.0584,28.686763763427734
1970-12-01T00:00:00Z,-34.4632,139.0584,31.37628936767578
1970-12-02T00:00:00Z,-34.4632,139.0584,35.77835464477539
1970-12-03T00:00:00Z,-34.4632,139.0584,36.90589904785156
1970-12-04T00:00:00Z,-34.4632,139.0584,22.207887649536133
1970-12-05T00:00:00Z,-34.4632,139.0584,18.892982482910156
1970-12-06T00:00:00Z,-34.4632,139.0584,21.63180160522461
1970-12-07T00:00:00Z,-34.4632,139.0584,26.4764347076416
1970-12-08T00:00:00Z,-34.4632,139.0584,24.20366096496582
1970-12-09T00:00:00Z,-34.4632,139.0584,23.994014739990234
1970-12-10T00:00:00Z,-34.4632,139.0584,17.67593765258789
1970-12-11T00:00:00Z,-34.4632,139.0584,20.052988052368164
1970-12-12T00:00:00Z,-34.4632,139.0584,25.217710494995117
1970-12-13T00:00:00Z,-34.4632,139.0584,29.239961624145508
1970-12-14T00:00:00Z,-34.4632,139.0584,21.38698959350586
1970-12-15T00:00:00Z,-34.4632,139.0584,26.18442726135254
1970-12-16T00:00:00Z,-34.4632,139.0584,29.25374984741211
1970-12-17T00:00:00Z,-34.4632,139.0584,35.65657043457031
1970-12-18T00:00:00Z,-34.4632,139.0584,21.434396743774414
1970-12-19T00:00:00Z,-34.4632,139.0584,24.035480499267578
1970-12-20T00:00:00Z,-34.4632,139.0584,29.838266372680664
1970-12-21T00:00:00Z,-34.4632,139.0584,29.608856201171875
1970-12-22T00:00:00Z,-34.4632,139.0584,30.238264083862305
1970-12-23T00:00:00Z,-34.4632,139.0584,21.746946334838867
1970-12-24T00:00:00Z,-34.4632,139.0584,25.737579345703125
1970-12-25T00:00:00Z,-34.4632,139.0584,34.168121337890625
1970-12-26T00:00:00Z,-34.4632,139.0584,38.54849624633789
1970-12-27T00:00:00Z,-34.4632,139.0584,28.53261375427246
1970-12-28T00:00:00Z,-34.4632,139.0584,19.807392120361328
1970-12-29T00:00:00Z,-34.4632,139.0584,19.01121711730957
1970-12-30T00:00:00Z,-34.4632,139.0584,17.03925323486328
1970-12-31T00:00:00Z,-34.4632,139.0584,18.722694396972656
1971-01-01T00:00:00Z,-34.4632,139.0584,21.01694679260254
1971-01-02T00:00:00Z,-34.4632,139.0584,22.877843856811523
1971-01-03T00:00:00Z,-34.4632,139.0584,24.064167022705078
1971-01-04T00:00:00Z,-34.4632,139.0584,26.655332565307617
1971-01-05T00:00:00Z,-34.4632,139.0584,33.87824249267578
1971-01-06T00:00:00Z,-34.4632,139.0584,37.63210678100586
1971-01-07T00:00:00Z,-34.4632,139.0584,38.243473052978516
1971-01-08T00:00:00Z,-34.4632,139.0584,40.681053161621094
1971-01-09T00:00:00Z,-34.4632,139.0584,25.26908302307129
1971-01-10T00:00:00Z,-34.4632,139.0584,30.765583038330078
1971-01-11T00:00:00Z,-34.4632,139.0584,36.7807502746582
1971-01-12T00:00:00Z,-34.4632,139.0584,27.749385833740234
1971-01-13T00:00:00Z,-34.4632,139.0584,32.26911926269531
1971-01-14T00:00:00Z,-34.4632,139.0584,33.055545806884766
1971-01-15T00:00:00Z,-34.4632,139.0584,34.089473724365234
1971-01-16T00:00:00Z,-34.4632,139.0584,23.459178924560547
1971-01-17T00:00:00Z,-34.4632,139.0584,23.120529174804688
1971-01-18T00:00:00Z,-34.4632,139.0584,23.219696044921875
1971-01-19T00:00:00Z,-34.4632,139.0584,26.807586669921875
1971-01-20T00:00:00Z,-34.4632,139.0584,27.16203498840332
1971-01-21T00:00:00Z,-34.4632,139.0584,28.084707260131836
1971-01-22T00:00:00Z,-34.4632,139.0584,30.860200881958008
1971-01-23T00:00:00Z,-34.4632,139.0584,33.245018005371094
1971-01-24T00:00:00Z,-34.4632,139.0584,37.471214294433594
1971-01-25T00:00:00Z,-34.4632,139.0584,24.310108184814453
1971-01-26T00:00:00Z,-34.4632,139.0584,23.789562225341797
1971-01-27T00:00:00Z,-34.4632,139.0584,24.245351791381836
1971-01-28T00:00:00Z,-34.4632,139.0584,22.570131301879883
1971-01-29T00:00:00Z,-34.4632,139.0584,21.531150817871094
1971-01-30T00:00:00Z,-34.4632,139.0584,24.50614356994629
1971-01-31T00:00:00Z,-34.4632,139.0584,23.309036254882812
1971-02-01T00:00:00Z,-34.4632,139.0584,24.88042640686035
1971-02-02T00:00:00Z,-34.4632,139.0584,22.465118408203125
1971-02-03T00:00:00Z,-34.4632,139.0584,24.46691131591797
1971-02-04T00:00:00Z,-34.4632,139.0584,28.792322158813477
1971-02-05T00:00:00Z,-34.4632,139.0584,30.97144317626953
1971-02-06T00:00:00Z,-34.4632,139.0584,32.17809295654297
1971-02-07T00:00:00Z,-34.4632,139.0584,34.604923248291016
