time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],air_temperature[unit="degree Celsius"]
1971-01-16T00:00:00Z,-17.7371,145.4363,30.184186935424805
1971-01-17T00:00:00Z,-17.7371,145.4363,30.52003288269043
1971-01-18T00:00:00Z,-17.7371,145.4363,30.59194564819336
1971-01-19T00:00:00Z,-17.7371,145.4363,31.248550415039062
1971-01-20T00:00:00Z,-17.7371,145.4363,32.7580451965332
1971-01-21T00:00:00Z,-17.7371,145.4363,32.8412971496582
1971-01-22T00:00:00Z,-17.7371,145.4363,31.302488327026367
1971-01-23T00:00:00Z,-17.7371,145.4363,29.867942810058594
1971-01-24T00:00:00Z,-17.7371,145.4363,30.439712524414062
1971-01-25T00:00:00Z,-17.7371,145.4363,30.830154418945312
1971-01-26T00:00:00Z,-17.7371,145.4363,29.55892562866211
1971-01-27T00:00:00Z,-17.7371,145.4363,29.37782859802246
1971-01-28T00:00:00Z,-17.7371,145.4363,29.703815460205078
1971-01-29T00:00:00Z,-17.7371,145.4363,28.736425399780273
1971-01-30T00:00:00Z,-17.7371,145.4363,28.593963623046875
1971-01-31T00:00:00Z,-17.7371,145.4363,28.69892692565918
1971-02-01T00:00:00Z,-17.7371,145.4363,28.733407974243164
1971-02-02T00:00:00Z,-17.7371,145.4363,29.832111358642578
1971-02-03T00:00:00Z,-17.7371,145.4363,29.185901641845703
1971-02-04T00:00:00Z,-17.7371,145.4363,30.22808265686035
1971-02-05T00:00:00Z,-17.7371,145.4363,30.711170196533203
1971-02-06T00:00:00Z,-17.7371,145.4363,29.83251190185547
1971-02-07T00:00:00Z,-17.7371,145.4363,29.704286575317383
